Brand,Km_Driven,Fuel,Owner,Selling_Price
BMW,186378,CNG,Third Owner,482009
BMW,112680,CNG,Third Owner,378573
Hyundai,135459,Petrol,Third Owner,112658
Jaguar,123256,Petrol,Forth & Above Owner,114108
Mahindra,33575,Diesel,Forth & Above Owner,363957
Mercedes,130210,CNG,Second Owner,119771
Toyota,144173,Diesel,Forth & Above Owner,346517
Jaguar,186951,Diesel,First Owner,346297
Volvo,190453,CNG,First Owner,406254
Kia,95940,LPG,First Owner,338028
Honda,106245,LPG,Forth & Above Owner,455198
Fiat,66892,LPG,Second Owner,203819
Kia,45484,Petrol,First Owner,467587
Toyota,111229,Petrol,Forth & Above Owner,298446
Jeep,97126,Petrol,Forth & Above Owner,254651
Volkswagen,165340,Petrol,Second Owner,156529
Hyundai,121493,CNG,Third Owner,272173
Volkswagen,60587,LPG,Second Owner,331261
BMW,88540,Petrol,First Owner,214493
Mahindra,53071,Petrol,Third Owner,182380
Toyota,153347,Diesel,Forth & Above Owner,125609
Fiat,162789,LPG,First Owner,466907
Kia,70354,CNG,First Owner,252013
BMW,20000,Diesel,First Owner,349398
Kia,105245,CNG,Forth & Above Owner,235986
Volkswagen,101848,Diesel,Forth & Above Owner,365423
Jeep,13597,LPG,Third Owner,202206
Honda,69322,Petrol,Second Owner,437543
Mahindra,60076,Petrol,First Owner,464710
Skoda,59650,CNG,First Owner,447107
Honda,30020,LPG,Second Owner,198335
TATA,116677,CNG,Second Owner,213982
TATA,14366,CNG,Forth & Above Owner,151356
Mercedes,16462,LPG,Second Owner,492633
Jeep,53357,CNG,Third Owner,196041
Toyota,32644,Diesel,Third Owner,498443
TATA,192141,LPG,Third Owner,185906
TATA,108114,Diesel,Third Owner,213607
Toyota,117423,Petrol,Third Owner,148269
Volvo,104041,Diesel,Second Owner,327256
Hyundai,68445,Petrol,First Owner,216306
Skoda,21088,Petrol,First Owner,326716
TATA,102396,Petrol,First Owner,420536
Hyundai,82290,LPG,Forth & Above Owner,116823
Fiat,162741,Petrol,Forth & Above Owner,304672
Kia,31203,CNG,Second Owner,242431
BMW,182606,Diesel,First Owner,122856
Hyundai,189865,CNG,Third Owner,356192
Fiat,154390,CNG,Forth & Above Owner,122188
Hyundai,30217,Diesel,Third Owner,228210
Honda,34985,Petrol,Forth & Above Owner,213349
Mercedes,29267,LPG,Third Owner,361023
Mercedes,58892,Diesel,Second Owner,150716
TATA,44410,LPG,Second Owner,425393
Honda,18426,LPG,Second Owner,466156
Hyundai,174192,Petrol,Forth & Above Owner,488558
Skoda,169143,CNG,Third Owner,402235
Honda,89296,CNG,Third Owner,283728
Mahindra,115727,CNG,First Owner,287558
Honda,98241,Petrol,Forth & Above Owner,377665
Jeep,99632,Petrol,Third Owner,393056
Hyundai,16414,Petrol,Third Owner,366463
BMW,141821,Petrol,Second Owner,319677
Volvo,124516,CNG,Second Owner,449233
Honda,119614,Petrol,Third Owner,456812
Toyota,94222,CNG,Forth & Above Owner,228386
Fiat,73100,Diesel,Third Owner,266353
Volkswagen,36949,Petrol,Second Owner,154062
Volkswagen,176228,Diesel,First Owner,242763
Jaguar,45796,Petrol,First Owner,314044
Fiat,180893,Petrol,Second Owner,143419
Jeep,127537,Petrol,Forth & Above Owner,424638
Kia,97819,LPG,Second Owner,361123
Audi,170118,Diesel,Second Owner,356910
Volvo,137462,LPG,Forth & Above Owner,409137
Volvo,149550,CNG,Third Owner,492717
BMW,74453,Petrol,Second Owner,417161
Audi,112940,CNG,Third Owner,256649
Fiat,5656,Petrol,Third Owner,106113
Hyundai,127731,Petrol,Second Owner,429731
Volkswagen,105476,LPG,Third Owner,114586
Jeep,9315,Petrol,First Owner,413727
Honda,56489,CNG,First Owner,414255
Skoda,151919,Diesel,Forth & Above Owner,109732
Honda,149235,LPG,Forth & Above Owner,337750
Mercedes,48779,Petrol,Third Owner,470131
BMW,114764,Diesel,Forth & Above Owner,400557
Volvo,37223,Diesel,First Owner,231061
Toyota,96815,CNG,Third Owner,458263
Mahindra,146575,Petrol,Forth & Above Owner,310286
BMW,63782,Diesel,First Owner,231623
Mahindra,23655,LPG,Third Owner,344773
Mahindra,166057,LPG,First Owner,179186
Audi,155016,LPG,First Owner,467534
Toyota,18935,LPG,Forth & Above Owner,461871
Toyota,167935,Diesel,First Owner,100511
Honda,172815,LPG,First Owner,101740
Skoda,50765,Diesel,Second Owner,396063
Mahindra,155721,Petrol,Forth & Above Owner,302339
Mahindra,165059,LPG,Second Owner,377872
TATA,189722,LPG,First Owner,341358
Volvo,103003,Diesel,Second Owner,135419
Jeep,39339,CNG,Forth & Above Owner,102598
Honda,93769,Petrol,First Owner,113098
Honda,45285,LPG,First Owner,284145
Mahindra,19338,LPG,Second Owner,432973
BMW,167617,Petrol,Third Owner,272667
Mahindra,81164,LPG,Forth & Above Owner,274637
Jeep,155524,Diesel,Third Owner,396811
Mahindra,16785,Diesel,Third Owner,308492
Jaguar,188491,Diesel,First Owner,268440
Fiat,198068,Diesel,Third Owner,129228
Volvo,8232,CNG,Third Owner,253207
Mercedes,14021,Petrol,Second Owner,280284
Audi,82783,LPG,Second Owner,209350
Fiat,173395,LPG,Third Owner,462960
Kia,122888,CNG,First Owner,125479
Jaguar,179307,LPG,Forth & Above Owner,348093
Mahindra,33077,Petrol,Third Owner,246962
TATA,193337,Diesel,First Owner,343744
Kia,57538,CNG,First Owner,230978
BMW,192021,LPG,Third Owner,429359
Audi,113915,LPG,Third Owner,226484
Honda,117847,Petrol,Third Owner,392955
Toyota,169917,Petrol,Third Owner,317574
BMW,81936,Petrol,Second Owner,197143
Toyota,113430,CNG,Forth & Above Owner,231237
Honda,73167,Diesel,First Owner,401077
Honda,197000,Diesel,Third Owner,156022
Hyundai,11298,Petrol,First Owner,166391
Fiat,86339,LPG,Second Owner,166139
Honda,138042,CNG,First Owner,245752
Fiat,146039,Diesel,First Owner,392624
Volvo,15328,Petrol,Second Owner,347737
Mercedes,157592,Diesel,Forth & Above Owner,349580
Mercedes,80578,LPG,Second Owner,276518
Mahindra,8996,Diesel,First Owner,182531
Honda,155922,CNG,Second Owner,288659
Mercedes,38769,Diesel,First Owner,183014
Volvo,195904,Diesel,Second Owner,141951
Toyota,91836,Diesel,First Owner,107335
Fiat,199884,Diesel,Forth & Above Owner,260061
Jaguar,74984,Diesel,Forth & Above Owner,209469
TATA,54016,Diesel,First Owner,491702
Volkswagen,38688,LPG,Third Owner,307393
Fiat,126743,Petrol,Third Owner,194617
Mercedes,30756,CNG,Third Owner,474315
Audi,14508,LPG,Third Owner,286359
Volvo,173308,LPG,First Owner,177262
Honda,19316,LPG,First Owner,155738
Kia,55440,CNG,Third Owner,352858
Skoda,168649,CNG,Second Owner,100679
Hyundai,185561,Petrol,Third Owner,150925
Mercedes,132907,Petrol,First Owner,170230
Skoda,137911,Petrol,Second Owner,253328
TATA,131433,CNG,Forth & Above Owner,280148
Kia,196071,Petrol,First Owner,389417
Volvo,62323,LPG,Second Owner,344561
Toyota,19090,LPG,First Owner,393387
Skoda,111012,Petrol,Second Owner,369000
Honda,135007,LPG,First Owner,293906
BMW,129078,LPG,Second Owner,287609
Volvo,59156,Diesel,Third Owner,129490
Hyundai,105402,CNG,Third Owner,316320
Fiat,191298,LPG,First Owner,222975
Toyota,32647,Diesel,Forth & Above Owner,383082
Skoda,103662,LPG,Second Owner,242012
Audi,52962,CNG,Third Owner,215754
Hyundai,119393,Petrol,First Owner,118408
Jaguar,100723,Petrol,Second Owner,424362
Honda,37309,Diesel,Second Owner,184275
Fiat,89896,LPG,First Owner,482499
Jeep,175367,LPG,Third Owner,376873
Skoda,101728,Petrol,Forth & Above Owner,195512
Honda,147603,LPG,First Owner,409769
Toyota,184040,Diesel,Second Owner,414336
Hyundai,22447,Diesel,Second Owner,431496
BMW,163652,LPG,Second Owner,467408
Mahindra,120845,Petrol,Second Owner,123134
Kia,15982,Diesel,Second Owner,125923
Audi,145248,Petrol,Third Owner,468691
Audi,24768,CNG,First Owner,284765
Honda,36228,Petrol,Second Owner,448971
Toyota,94529,LPG,Third Owner,203092
TATA,136887,LPG,Forth & Above Owner,106933
BMW,106605,LPG,Second Owner,135325
BMW,87493,Petrol,Forth & Above Owner,447663
BMW,55683,CNG,Second Owner,340007
Honda,133189,LPG,Second Owner,191997
Jaguar,50458,CNG,Third Owner,144056
BMW,59530,CNG,Third Owner,206290
Kia,138429,CNG,Forth & Above Owner,161044
BMW,9144,Diesel,Forth & Above Owner,262463
Volvo,162676,Petrol,First Owner,458700
Volvo,95996,Petrol,Second Owner,300338
Toyota,106622,Petrol,First Owner,288904
Jaguar,147260,CNG,First Owner,470790
Mahindra,52231,Petrol,Third Owner,115663
Audi,80746,CNG,Third Owner,161055
Hyundai,28325,CNG,Forth & Above Owner,470577
Mercedes,149069,Petrol,Third Owner,297631
Audi,60731,Diesel,First Owner,232884
Jeep,57316,Petrol,Second Owner,207926
Kia,31649,Diesel,First Owner,419296
Toyota,70054,Diesel,First Owner,471137
Toyota,188946,CNG,Forth & Above Owner,142235
BMW,127260,Petrol,Forth & Above Owner,100516
TATA,119649,CNG,Third Owner,234831
Toyota,136967,Diesel,Forth & Above Owner,199462
Mercedes,56170,Diesel,Forth & Above Owner,416581
TATA,17183,LPG,Second Owner,432875
TATA,155560,Petrol,Forth & Above Owner,293257
Honda,190183,Diesel,Third Owner,199060
Jeep,6934,Diesel,First Owner,171865
Kia,183212,CNG,First Owner,256858
Audi,48064,CNG,Second Owner,200755
Audi,104838,CNG,Third Owner,473661
Honda,42242,Diesel,Forth & Above Owner,124959
Kia,85162,LPG,Second Owner,138892
TATA,167747,Diesel,Forth & Above Owner,337358
Fiat,106367,Petrol,Forth & Above Owner,194004
Skoda,35137,LPG,Third Owner,219708
Jaguar,174897,Petrol,Second Owner,373814
TATA,90233,Petrol,First Owner,132560
Skoda,188417,Diesel,First Owner,170404
Hyundai,124270,Petrol,First Owner,349451
Kia,82244,Petrol,First Owner,110935
Skoda,67365,CNG,Third Owner,311499
Toyota,53140,Petrol,First Owner,409378
Volkswagen,35783,Diesel,Third Owner,176613
Hyundai,176206,Petrol,Second Owner,393055
Jeep,62751,CNG,Forth & Above Owner,319724
TATA,157789,Diesel,Third Owner,312588
BMW,135607,Petrol,Forth & Above Owner,423123
Honda,135163,Diesel,Third Owner,177339
Volvo,27183,Petrol,Second Owner,485902
Mahindra,120391,Petrol,Second Owner,192075
Jaguar,11508,Diesel,Forth & Above Owner,321393
Mahindra,135070,CNG,Third Owner,245814
Honda,150854,LPG,Second Owner,117228
Volkswagen,40755,Diesel,First Owner,466316
TATA,130548,Petrol,First Owner,233596
Honda,65777,LPG,Second Owner,382250
Hyundai,80732,Petrol,Forth & Above Owner,368564
Toyota,152622,CNG,Third Owner,466105
Volkswagen,91751,Diesel,First Owner,248974
Volkswagen,157276,Diesel,Second Owner,127229
Toyota,124050,LPG,Forth & Above Owner,371960
Toyota,104705,LPG,Second Owner,422884
TATA,134779,LPG,Forth & Above Owner,125563
Mahindra,192510,LPG,Forth & Above Owner,352610
Kia,80133,Petrol,Forth & Above Owner,445290
Kia,85006,Petrol,Second Owner,165443
Hyundai,93609,Petrol,First Owner,250308
Mahindra,30687,LPG,Third Owner,473397
Kia,181225,LPG,Forth & Above Owner,165464
Volvo,14451,Petrol,First Owner,476436
Jaguar,13991,Diesel,Forth & Above Owner,154864
Honda,183546,CNG,Third Owner,385229
Jaguar,57061,Petrol,Third Owner,450016
Jaguar,139930,CNG,Second Owner,220804
Toyota,40380,Diesel,Third Owner,117175
Mahindra,17715,CNG,First Owner,183667
Jeep,132280,CNG,Third Owner,219607
Hyundai,63166,LPG,First Owner,197249
Mahindra,18322,Petrol,Third Owner,217789
Kia,190647,LPG,Forth & Above Owner,406012
Jaguar,82342,CNG,Forth & Above Owner,407801
Fiat,95087,Petrol,Forth & Above Owner,432175
Kia,62408,CNG,Second Owner,232901
Skoda,33105,Diesel,Forth & Above Owner,413038
Kia,70667,Petrol,First Owner,329281
Jaguar,39548,Diesel,Forth & Above Owner,310061
Skoda,67406,Diesel,First Owner,114760
Jaguar,190235,Diesel,Forth & Above Owner,154663
Mahindra,66523,Petrol,First Owner,205513
Jeep,72016,LPG,Third Owner,307306
Volkswagen,155755,CNG,Forth & Above Owner,446460
Skoda,48296,Petrol,First Owner,469349
Volvo,18938,Petrol,Forth & Above Owner,133981
Volvo,53256,Petrol,Third Owner,263456
Volkswagen,196929,CNG,Third Owner,199722
BMW,60174,CNG,Forth & Above Owner,295831
TATA,186147,LPG,Second Owner,261718
Mercedes,107970,CNG,Forth & Above Owner,410054
Mercedes,114361,Petrol,First Owner,310148
BMW,112500,LPG,Forth & Above Owner,393700
Volkswagen,61521,Diesel,Forth & Above Owner,447698
BMW,160727,Petrol,Second Owner,299865
Toyota,127313,CNG,First Owner,234676
TATA,126142,Diesel,Second Owner,134594
Fiat,40970,Petrol,Third Owner,362303
Honda,10734,Petrol,First Owner,177739
Jeep,158549,CNG,First Owner,468675
Toyota,170020,Petrol,Forth & Above Owner,120621
Fiat,196010,Diesel,Forth & Above Owner,144415
Fiat,143396,CNG,Third Owner,469181
Kia,167502,LPG,Forth & Above Owner,386659
Honda,184010,Diesel,Forth & Above Owner,454056
Volkswagen,141074,Petrol,Forth & Above Owner,182369
Volvo,19180,Petrol,Forth & Above Owner,151350
Skoda,197576,Petrol,Forth & Above Owner,422992
Fiat,181038,CNG,Second Owner,341101
Honda,74950,CNG,Forth & Above Owner,131911
Skoda,139168,LPG,Second Owner,456819
Fiat,35458,LPG,Forth & Above Owner,399301
Volvo,196831,LPG,First Owner,185002
Audi,116920,CNG,First Owner,398815
BMW,56767,Diesel,First Owner,446730
Skoda,185367,CNG,Second Owner,399986
Fiat,43483,LPG,First Owner,412140
Toyota,64006,CNG,First Owner,129803
Honda,110670,CNG,Forth & Above Owner,414549
Skoda,144952,Diesel,Second Owner,141551
Toyota,129282,LPG,Forth & Above Owner,160816
TATA,8680,CNG,First Owner,461124
Jaguar,128224,Diesel,First Owner,398361
BMW,24723,Petrol,Second Owner,316042
Fiat,153764,Petrol,Second Owner,453177
Hyundai,51388,CNG,First Owner,195642
Honda,196766,CNG,Forth & Above Owner,352432
Kia,84911,CNG,Second Owner,426463
BMW,38275,Diesel,Second Owner,247260
Fiat,115834,LPG,Second Owner,396765
Mahindra,10889,Diesel,Second Owner,481223
Volkswagen,32010,Petrol,Forth & Above Owner,221525
Kia,103919,Petrol,Third Owner,394736
Kia,40234,LPG,First Owner,491705
TATA,43499,LPG,Second Owner,179384
Volkswagen,124687,CNG,Third Owner,329833
Mahindra,180645,CNG,Forth & Above Owner,312548
Mahindra,61117,LPG,First Owner,272655
Mercedes,63945,Diesel,First Owner,418230
Toyota,99947,CNG,Second Owner,455433
Hyundai,105666,LPG,Second Owner,202730
Volvo,115597,LPG,Third Owner,291218
Jeep,16308,Diesel,Forth & Above Owner,153837
Mercedes,63797,Diesel,Forth & Above Owner,386347
Kia,61013,LPG,Third Owner,193605
Kia,165767,LPG,Second Owner,132194
TATA,183528,CNG,First Owner,476373
Audi,145915,LPG,First Owner,172831
Honda,118985,CNG,Second Owner,469580
Honda,150743,LPG,First Owner,379425
Honda,182028,Diesel,Second Owner,147750
Volvo,121959,CNG,Second Owner,186179
Mercedes,159394,LPG,Second Owner,221697
Volkswagen,166697,Petrol,First Owner,280061
Mahindra,86857,CNG,Third Owner,279830
Jeep,142060,Diesel,Forth & Above Owner,401138
Volvo,142221,LPG,Third Owner,257326
Audi,78953,Diesel,First Owner,233725
Toyota,116500,Petrol,Second Owner,386616
Jeep,84476,Petrol,Third Owner,326938
Skoda,139423,LPG,Third Owner,176660
Volkswagen,128020,LPG,First Owner,156412
Toyota,96487,Diesel,First Owner,336412
BMW,54174,LPG,First Owner,345266
TATA,14178,LPG,Third Owner,452626
Audi,187156,Diesel,First Owner,443928
Kia,90705,LPG,Second Owner,289836
Volkswagen,16949,Diesel,Forth & Above Owner,231173
Volvo,82387,CNG,Second Owner,224856
Hyundai,156985,Diesel,Forth & Above Owner,217506
Toyota,130705,CNG,Second Owner,337949
Kia,128557,Petrol,Third Owner,467712
Mahindra,78491,LPG,Second Owner,189552
Kia,57279,LPG,Forth & Above Owner,462018
Toyota,100166,CNG,First Owner,190699
Honda,15501,CNG,Third Owner,220680
Volkswagen,30477,LPG,Forth & Above Owner,300622
Jaguar,196995,Diesel,Second Owner,435749
BMW,117286,Petrol,First Owner,317178
Mercedes,6624,Diesel,Third Owner,401783
Kia,72027,CNG,Second Owner,469085
Jeep,14561,Diesel,Second Owner,319118
Skoda,35672,Diesel,Third Owner,288884
Fiat,139021,Diesel,Third Owner,404512
TATA,161260,LPG,Second Owner,424754
TATA,56646,Diesel,Third Owner,440398
Volkswagen,91862,Diesel,First Owner,419298
Honda,102562,CNG,First Owner,392771
Skoda,97259,Petrol,Forth & Above Owner,225112
Jeep,93249,LPG,Second Owner,311704
Toyota,14941,CNG,First Owner,396813
Hyundai,45507,Diesel,First Owner,155528
Jeep,181238,Petrol,First Owner,228127
Toyota,127694,Petrol,Forth & Above Owner,339835
Fiat,184583,Petrol,First Owner,311936
Toyota,171150,Diesel,Forth & Above Owner,223926
Volvo,42595,LPG,Third Owner,120320
Fiat,118957,Petrol,First Owner,391789
Honda,112685,Petrol,First Owner,367411
Volkswagen,133849,LPG,First Owner,144056
Hyundai,91904,Petrol,Second Owner,100788
Kia,195275,Diesel,Second Owner,383124
Volkswagen,163499,CNG,Forth & Above Owner,179168
Mahindra,37635,CNG,Second Owner,211411
BMW,179348,Diesel,Forth & Above Owner,374812
Hyundai,86740,LPG,Third Owner,258752
Kia,106578,Petrol,Forth & Above Owner,354506
Volvo,7642,Petrol,Third Owner,147387
Kia,110035,LPG,Third Owner,303809
Audi,94855,LPG,Forth & Above Owner,190192
Audi,73461,Petrol,Forth & Above Owner,119355
Fiat,37725,Diesel,Third Owner,223429
BMW,65937,CNG,First Owner,257496
Volvo,49081,CNG,First Owner,387104
Honda,22668,Petrol,Third Owner,457125
Jaguar,132374,CNG,Second Owner,162404
Fiat,143438,LPG,Forth & Above Owner,449880
Jeep,192605,CNG,Third Owner,204105
Skoda,161688,Petrol,Third Owner,460517
Audi,128281,LPG,First Owner,490513
Jaguar,146031,CNG,Forth & Above Owner,286780
Mercedes,57698,CNG,First Owner,281625
BMW,64146,Diesel,Third Owner,150295
TATA,183042,Petrol,Third Owner,369642
Audi,97616,Petrol,Second Owner,477754
Jeep,175381,Diesel,First Owner,192428
Fiat,126953,CNG,Forth & Above Owner,359435
Mahindra,92911,CNG,First Owner,212587
Fiat,172220,Diesel,Second Owner,246246
Kia,138753,CNG,First Owner,417494
TATA,86718,LPG,Third Owner,321978
Volkswagen,154721,CNG,Second Owner,223600
Volvo,40453,LPG,Third Owner,267153
Toyota,91498,LPG,Second Owner,339476
Volkswagen,198201,Diesel,Forth & Above Owner,116445
Volvo,56032,Diesel,Third Owner,149352
Hyundai,132272,Petrol,Third Owner,345968
Toyota,85242,CNG,First Owner,307825
Mahindra,119405,Diesel,Third Owner,314761
Skoda,100512,Diesel,First Owner,411503
Fiat,165041,CNG,Forth & Above Owner,333981
Audi,121717,LPG,Forth & Above Owner,195183
Jaguar,51910,Petrol,Second Owner,410986
Audi,158685,Petrol,First Owner,390656
Volvo,114753,Petrol,First Owner,457594
Mahindra,35640,LPG,Second Owner,263233
TATA,49301,Petrol,Forth & Above Owner,124587
Volkswagen,103985,Diesel,Forth & Above Owner,206870
Audi,70246,CNG,First Owner,198327
Volvo,159885,CNG,Third Owner,278154
TATA,104107,Diesel,Second Owner,463178
Fiat,30147,Petrol,Forth & Above Owner,409103
TATA,66904,CNG,Second Owner,367265
Kia,184248,LPG,Second Owner,269349
Audi,193694,LPG,Third Owner,154883
TATA,22918,Petrol,Third Owner,370430
Jeep,20233,CNG,Second Owner,117893
Honda,135452,CNG,Forth & Above Owner,476224
Audi,115168,LPG,Second Owner,237096
Audi,167108,CNG,Second Owner,478720
Toyota,73321,Petrol,Third Owner,306985
TATA,135901,Diesel,Third Owner,182112
Volkswagen,171904,CNG,Second Owner,132041
Jaguar,21590,Petrol,Forth & Above Owner,148044
Jaguar,196784,CNG,First Owner,378661
Skoda,78253,CNG,First Owner,424804
Honda,90356,Diesel,First Owner,248469
BMW,60365,CNG,Third Owner,159572
Volvo,150336,LPG,Forth & Above Owner,485997
BMW,34333,CNG,Second Owner,488259
Mahindra,43584,LPG,First Owner,348285
TATA,150497,Petrol,Third Owner,335748
Jaguar,122330,CNG,Forth & Above Owner,406433
Audi,111862,Diesel,Third Owner,141136
Kia,172928,Petrol,Second Owner,429426
Skoda,12271,Diesel,First Owner,408562
Audi,149042,LPG,Forth & Above Owner,313244
BMW,144859,LPG,Third Owner,170651
Audi,125610,Diesel,First Owner,472899
BMW,122931,LPG,Second Owner,485513
Skoda,46484,CNG,Second Owner,436325
Volkswagen,66373,LPG,Forth & Above Owner,351710
Volkswagen,84831,Petrol,Second Owner,317122
Mercedes,77907,LPG,Third Owner,454375
Toyota,168632,CNG,Second Owner,243053
Volvo,81379,CNG,First Owner,471579
Toyota,157603,Diesel,Third Owner,469579
Hyundai,64256,Petrol,First Owner,430429
Volvo,68121,Diesel,First Owner,306041
Volvo,10913,Diesel,First Owner,342417
Jeep,111063,LPG,Third Owner,163712
Mahindra,80161,CNG,Second Owner,429706
Toyota,144335,Diesel,First Owner,239385
Honda,28550,LPG,Second Owner,412180
Volkswagen,189565,Petrol,Second Owner,213615
Kia,128128,CNG,First Owner,362051
Toyota,38463,Diesel,Second Owner,133609
Volvo,25027,Petrol,First Owner,129879
Audi,13242,Diesel,First Owner,356438
Jeep,151697,CNG,Third Owner,163337
Volkswagen,85751,LPG,Third Owner,370032
Volkswagen,15294,Petrol,First Owner,122917
Mahindra,199493,LPG,First Owner,254416
Audi,48147,Petrol,First Owner,468609
Mahindra,142653,LPG,Forth & Above Owner,146237
Volkswagen,121141,LPG,Second Owner,154426
Mahindra,58429,LPG,First Owner,390085
Volvo,121974,Petrol,First Owner,266155
Toyota,46900,Diesel,Forth & Above Owner,228514
Toyota,59090,LPG,Forth & Above Owner,348817
BMW,69491,LPG,First Owner,390655
Volkswagen,86508,Petrol,Forth & Above Owner,465385
BMW,173511,Petrol,Third Owner,420537
Volvo,39581,CNG,Third Owner,320590
BMW,176365,LPG,First Owner,354737
Kia,31045,LPG,First Owner,234584
Jeep,96201,Petrol,Forth & Above Owner,274144
